date,open,high,low,close,adj_close,volume,ticker
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,41.4351921081543,153816000,AAPL
2018-03-03,,,,,,,AAPL
2018-03-04,,,,,,,AAPL
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,41.57862854003906,113605600,AAPL
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,41.54336166381836,95154000,AAPL
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,41.1577262878418,126814000,AAPL
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,41.60684585571289,95096400,AAPL
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,42.32169723510742,128740800,AAPL
2018-03-10,,,,,,,AAPL
2018-03-11,,,,,,,AAPL
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,42.73085021972656,128828400,AAPL
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,42.31935501098633,126774000,AAPL
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,41.95957946777344,117473600,AAPL
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,42.00895690917969,90975200,AAPL
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,41.86081314086914,157618800,AAPL
2018-03-17,,,,,,,AAPL
2018-03-18,,,,,,,AAPL
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,41.22121047973633,133787200,AAPL
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,41.20710372924805,78597600,AAPL
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,40.27357482910156,148219600,AAPL
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,39.70450973510742,165963200,AAPL
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,38.78508758544922,164115200,AAPL
2018-03-24,,,,,,,AAPL
2018-03-25,,,,,,,AAPL
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,40.626285552978516,150164800,AAPL
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,39.58458709716797,163690400,AAPL
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.147216796875,166674000,AAPL
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,39.452919006347656,153594000,AAPL
2018-03-30,,,,,,,AAPL
2018-03-31,,,,,,,AAPL
2018-04-01,,,,,,,AAPL
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.194244384765625,150347200,AAPL
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,39.59634780883789,121112000,AAPL
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.35352325439453,138422000,AAPL
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,40.63334274291992,107732800,AAPL
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,39.593997955322266,140021200,AAPL
2018-04-07,,,,,,,AAPL
2018-04-08,,,,,,,AAPL
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,39.9866943359375,116070800,AAPL
2018-04-10,43.25,43.5,42.88249969482422,43.3125,40.739158630371094,113634400,AAPL
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.548683166503906,89726400,AAPL
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,40.94843292236328,91557200,AAPL
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.0871696472168,100497200,AAPL
2018-04-14,,,,,,,AAPL
2018-04-15,,,,,,,AAPL
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.34349060058594,86313600,AAPL
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,41.912540435791016,106421600,AAPL
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,41.81848907470703,83018000,AAPL
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,40.63334274291992,139235200,AAPL
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,38.96851348876953,261964400,AAPL
2018-04-21,,,,,,,AAPL
2018-04-22,,,,,,,AAPL
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,38.855648040771484,146062000,AAPL
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.31480407714844,134768000,AAPL
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,38.48175048828125,113528400,AAPL
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,38.61579513549805,111852000,AAPL
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.169010162353516,142623200,AAPL
2018-04-28,,,,,,,AAPL
2018-04-29,,,,,,,AAPL
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,38.86033630371094,169709600,AAPL
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,39.763301849365234,214277600,AAPL
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.51985549926758,266157600,AAPL
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.595096588134766,136272800,AAPL
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.22700881958008,224805200,AAPL
2018-05-05,,,,,,,AAPL
2018-05-06,,,,,,,AAPL
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.53976058959961,169805600,AAPL
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,43.7490348815918,113611200,AAPL
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.05707931518555,92844800,AAPL
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,44.68727111816406,111957200,AAPL
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.51731491088867,104848800,AAPL
2018-05-12,,,,,,,AAPL
2018-05-13,,,,,,,AAPL
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.413455963134766,83115200,AAPL
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,44.00979995727539,94780800,AAPL
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.420528411865234,76732400,AAPL
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.13962936401367,69176000,AAPL
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,43.97909927368164,73190800,AAPL
2018-05-19,,,,,,,AAPL
2018-05-20,,,,,,,AAPL
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.290706634521484,73603200,AAPL
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.17976760864258,60962800,AAPL
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.46302795410156,80233600,AAPL
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.413455963134766,92936000,AAPL
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,44.514957427978516,69844000,AAPL
2018-05-26,,,,,,,AAPL
2018-05-27,,,,,,,AAPL
2018-05-28,,,,,,,AAPL
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.354434967041016,90056400,AAPL
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.260013580322266,74762000,AAPL
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.11131286621094,109931200,AAPL
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,44.90681076049805,93770000,AAPL
2018-06-02,,,,,,,AAPL
2018-06-03,,,,,,,AAPL
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.28212356567383,105064800,AAPL
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,45.631492614746094,86264000,AAPL
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,45.78963088989258,83734400,AAPL
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,45.666900634765625,85388800,AAPL
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.25144958496094,106627200,AAPL
2018-06-09,,,,,,,AAPL
2018-06-10,,,,,,,AAPL
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.14049530029297,73234000,AAPL
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,45.38835144042969,67644400,AAPL
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,45.01538848876953,86553600,AAPL
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,45.03898620605469,86440400,AAPL
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,44.576332092285156,246876800,AAPL
2018-06-16,,,,,,,AAPL
2018-06-17,,,,,,,AAPL
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,44.5527229309082,73939600,AAPL
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,43.832763671875,134314000,AAPL
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,44.023956298828125,82514800,AAPL
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,43.778480529785156,102847600,AAPL
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,43.650997161865234,108801600,AAPL
2018-06-23,,,,,,,AAPL
2018-06-24,,,,,,,AAPL
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,43.00185775756836,126652400,AAPL
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,43.53532409667969,98276800,AAPL
2018-06-27,46.307498931884766,46.81999969482422,46.00749969482422,46.040000915527344,43.47160720825195,101141200,AAPL
2018-06-28,46.025001525878906,46.5525016784668,45.95000076293945,46.375,43.78792190551758,69460800,AAPL
2018-06-29,46.5724983215332,46.79750061035156,45.727500915527344,46.27750015258789,43.69585418701172,90950800,AAPL
2018-06-30,,,,,,,AAPL
2018-07-01,,,,,,,AAPL
2018-07-02,45.95500183105469,46.82500076293945,45.85499954223633,46.79499816894531,44.18447494506836,70925200,AAPL
2018-07-03,46.9474983215332,46.98749923706055,45.8849983215332,45.97999954223633,43.41494369506836,55819200,AAPL
2018-07-04,,,,,,,AAPL
2018-07-05,46.314998626708984,46.602500915527344,46.06999969482422,46.349998474121094,43.76430130004883,66416800,AAPL
2018-07-06,46.35499954223633,47.10749816894531,46.29999923706055,46.99250030517578,44.3709716796875,69940800,AAPL
2018-07-07,,,,,,,AAPL
2018-07-08,,,,,,,AAPL
2018-07-09,47.375,47.66999816894531,47.32500076293945,47.64500045776367,44.987060546875,79026400,AAPL
2018-07-10,47.6775016784668,47.81999969482422,47.54499816894531,47.587501525878906,44.932777404785156,63756400,AAPL
2018-07-11,47.125,47.44499969482422,46.90250015258789,46.970001220703125,44.34972381591797,75326000,AAPL
2018-07-12,47.38249969482422,47.852500915527344,47.32749938964844,47.75749969482422,45.093299865722656,72164400,AAPL
2018-07-13,47.77000045776367,47.959999084472656,47.724998474121094,47.83250045776367,45.164100646972656,50055600,AAPL
2018-07-14,,,,,,,AAPL
2018-07-15,,,,,,,AAPL
2018-07-16,47.880001068115234,48.162498474121094,47.60499954223633,47.727500915527344,45.06496047973633,60172400,AAPL
2018-07-17,47.4375,47.967498779296875,47.29999923706055,47.86249923706055,45.192440032958984,62138000,AAPL
2018-07-18,47.94499969482422,47.95000076293945,47.48249816894531,47.599998474121094,44.94457244873047,65573600,AAPL
2018-07-19,47.42250061035156,48.13750076293945,47.42250061035156,47.970001220703125,45.293922424316406,81147200,AAPL
2018-07-20,47.94499969482422,48.10749816894531,47.54249954223633,47.86000061035156,45.1900634765625,82704800,AAPL
2018-07-21,,,,,,,AAPL
2018-07-22,,,,,,,AAPL
2018-07-23,47.66999816894531,47.9900016784668,47.38999938964844,47.90250015258789,45.230201721191406,63957600,AAPL
2018-07-24,48.11249923706055,48.415000915527344,48.01250076293945,48.25,45.55830001831055,74791600,AAPL
2018-07-25,48.26499938964844,48.712501525878906,48.10749816894531,48.70500183105469,45.98793029785156,66839600,AAPL
2018-07-26,48.65250015258789,48.9900016784668,48.40250015258789,48.5525016784668,45.84393310546875,76304000,AAPL
2018-07-27,48.747501373291016,48.79750061035156,47.525001525878906,47.744998931884766,45.081485748291016,96096000,AAPL
2018-07-28,,,,,,,AAPL
2018-07-29,,,,,,,AAPL
2018-07-30,47.974998474121094,48.04999923706055,47.26750183105469,47.477500915527344,44.82890701293945,84118000,AAPL
2018-07-31,47.57500076293945,48.03499984741211,47.334999084472656,47.5724983215332,44.918601989746094,157492000,AAPL
2018-08-01,49.782501220703125,50.439998626708984,49.32749938964844,50.375,47.564762115478516,271742800,AAPL
2018-08-02,50.14500045776367,52.095001220703125,50.087501525878906,51.84749984741211,48.955116271972656,249616000,AAPL
2018-08-03,51.75749969482422,52.185001373291016,51.369998931884766,51.997501373291016,49.096763610839844,133789600,AAPL
2018-08-04,,,,,,,AAPL
2018-08-05,,,,,,,AAPL
2018-08-06,52.0,52.3125,51.76750183105469,52.26750183105469,49.35169219970703,101701600,AAPL
2018-08-07,52.33000183105469,52.375,51.689998626708984,51.77750015258789,48.88901901245117,102349600,AAPL
2018-08-08,51.51250076293945,51.95249938964844,51.130001068115234,51.8125,48.922088623046875,90102000,AAPL
2018-08-09,52.38249969482422,52.44499969482422,51.79999923706055,52.220001220703125,49.30683517456055,93970400,AAPL
2018-08-10,51.84000015258789,52.275001525878906,51.66749954223633,51.88249969482422,49.15997314453125,98444800,AAPL
2018-08-11,,,,,,,AAPL
2018-08-12,,,,,,,AAPL
2018-08-13,52.32749938964844,52.73749923706055,51.92499923706055,52.217498779296875,49.47739791870117,103563600,AAPL
2018-08-14,52.540000915527344,52.63999938964844,52.064998626708984,52.4375,49.685848236083984,82992000,AAPL
2018-08-15,52.30500030517578,52.685001373291016,52.08250045776367,52.560001373291016,49.80192565917969,115230400,AAPL
2018-08-16,52.9375,53.45249938964844,52.86750030517578,53.33000183105469,50.531517028808594,114001600,AAPL
2018-08-17,53.36000061035156,54.48749923706055,53.290000915527344,54.39500045776367,51.54063415527344,141708000,AAPL
2018-08-18,,,,,,,AAPL
2018-08-19,,,,,,,AAPL
2018-08-20,54.525001525878906,54.79499816894531,53.77750015258789,53.8650016784668,51.038448333740234,121150800,AAPL
2018-08-21,54.20000076293945,54.29750061035156,53.50749969482422,53.7599983215332,50.938961029052734,104639200,AAPL
2018-08-22,53.525001525878906,54.09000015258789,53.459999084472656,53.76250076293945,50.941322326660156,76072400,AAPL
2018-08-23,53.662498474121094,54.26250076293945,53.650001525878906,53.872501373291016,51.04555130004883,75532800,AAPL
2018-08-24,54.150001525878906,54.224998474121094,53.77750015258789,54.040000915527344,51.204261779785156,73905600,AAPL
2018-08-25,,,,,,,AAPL
2018-08-26,,,,,,,AAPL
2018-08-27,54.287498474121094,54.685001373291016,54.08250045776367,54.48500061035156,51.62590789794922,82100400,AAPL
2018-08-28,54.752498626708984,55.1349983215332,54.72999954223633,54.92499923706055,52.04281997680664,91107200,AAPL
2018-08-29,55.037498474121094,55.872501373291016,54.852500915527344,55.744998931884766,52.81978988647461,109019200,AAPL
2018-08-30,55.8125,57.064998626708984,55.599998474121094,56.25749969482422,53.305397033691406,195175200,AAPL
2018-08-31,56.627498626708984,57.217498779296875,56.5,56.907501220703125,53.921295166015625,173360400,AAPL
2018-09-01,,,,,,,AAPL
2018-09-02,,,,,,,AAPL
2018-09-03,,,,,,,AAPL
2018-09-04,57.102500915527344,57.29499816894531,56.657501220703125,57.09000015258789,54.09421920776367,109560400,AAPL
2018-09-05,57.247501373291016,57.41749954223633,56.275001525878906,56.717498779296875,53.74126434326172,133332000,AAPL
2018-09-06,56.557498931884766,56.837501525878906,55.32500076293945,55.775001525878906,52.84822463989258,137160000,AAPL
2018-09-07,55.462501525878906,56.342498779296875,55.1775016784668,55.32500076293945,52.42182540893555,150479200,AAPL
2018-09-08,,,,,,,AAPL
2018-09-09,,,,,,,AAPL
2018-09-10,55.23749923706055,55.462501525878906,54.11750030517578,54.58250045776367,51.718284606933594,158066000,AAPL
2018-09-11,54.502498626708984,56.07500076293945,54.13999938964844,55.962501525878906,53.02587890625,142996000,AAPL
2018-09-12,56.23500061035156,56.25,54.959999084472656,55.26750183105469,52.367347717285156,197114800,AAPL
2018-09-13,55.880001068115234,57.087501525878906,55.64250183105469,56.602500915527344,53.632301330566406,166825600,AAPL
2018-09-14,56.4375,56.709999084472656,55.630001068115234,55.959999084472656,53.02350997924805,127997200,AAPL
2018-09-15,,,,,,,AAPL
2018-09-16,,,,,,,AAPL
2018-09-17,55.537498474121094,55.73749923706055,54.317501068115234,54.470001220703125,51.61170196533203,148780400,AAPL
2018-09-18,54.4474983215332,55.462501525878906,54.279998779296875,54.560001373291016,51.69697952270508,126286800,AAPL
2018-09-19,54.625,54.904998779296875,53.82500076293945,54.592498779296875,51.72776794433594,108495200,AAPL
2018-09-20,55.060001373291016,55.56999969482422,54.787498474121094,55.00749969482422,52.12099075317383,106435200,AAPL
2018-09-21,55.19499969482422,55.34000015258789,54.3224983215332,54.415000915527344,51.5595817565918,384986800,AAPL
2018-09-22,,,,,,,AAPL
2018-09-23,,,,,,,AAPL
2018-09-24,54.20500183105469,55.314998626708984,54.157501220703125,55.1974983215332,52.30101776123047,110773600,AAPL
2018-09-25,54.9375,55.70500183105469,54.92499923706055,55.54750061035156,52.632659912109375,98217600,AAPL
2018-09-26,55.25,55.9375,54.939998626708984,55.10499954223633,52.2133674621582,95938800,AAPL
2018-09-27,55.95500183105469,56.61000061035156,55.8849983215332,56.23749923706055,53.28644943237305,120724800,AAPL
2018-09-28,56.1974983215332,56.459999084472656,56.005001068115234,56.435001373291016,53.47358322143555,91717600,AAPL
2018-09-29,,,,,,,AAPL
2018-09-30,,,,,,,AAPL
2018-10-01,56.98749923706055,57.35499954223633,56.587501525878906,56.814998626708984,53.83364486694336,94403200,AAPL
2018-10-02,56.8125,57.5,56.657501220703125,57.31999969482422,54.31214904785156,99152800,AAPL
2018-10-03,57.51250076293945,58.36750030517578,57.44499969482422,58.01750183105469,54.97303771972656,114619200,AAPL
2018-10-04,57.69499969482422,58.087501525878906,56.682498931884766,56.997501373291016,54.0065803527832,128168000,AAPL
2018-10-05,56.9900016784668,57.102500915527344,55.14500045776367,56.0724983215332,53.130104064941406,134322000,AAPL
2018-10-06,,,,,,,AAPL
2018-10-07,,,,,,,AAPL
2018-10-08,55.5525016784668,56.20000076293945,55.04999923706055,55.942501068115234,53.006927490234375,118655600,AAPL
2018-10-09,55.90999984741211,56.817501068115234,55.5625,56.717498779296875,53.74126434326172,107564000,AAPL
2018-10-10,56.3650016784668,56.587501525878906,54.01250076293945,54.09000015258789,51.25163650512695,167962400,AAPL
2018-10-11,53.630001068115234,54.875,53.08000183105469,53.61249923706055,50.799190521240234,212497600,AAPL
2018-10-12,55.10499954223633,55.720001220703125,54.209999084472656,55.52750015258789,52.613712310791016,161351600,AAPL
2018-10-13,,,,,,,AAPL
2018-10-14,,,,,,,AAPL
2018-10-15,55.290000915527344,55.45750045776367,54.317501068115234,54.34000015258789,51.48850631713867,123164000,AAPL
2018-10-16,54.73249816894531,55.747501373291016,54.189998626708984,55.537498474121094,52.623172760009766,116736000,AAPL
2018-10-17,55.57500076293945,55.65999984741211,54.834999084472656,55.29750061035156,52.395782470703125,91541600,AAPL
2018-10-18,54.46500015258789,54.935001373291016,53.25,54.005001068115234,51.17109680175781,130325200,AAPL
2018-10-19,54.51499938964844,55.314998626708984,54.35749816894531,54.82749938964844,51.950439453125,132314800,AAPL
2018-10-20,,,,,,,AAPL
2018-10-21,,,,,,,AAPL
2018-10-22,54.9474983215332,55.84000015258789,54.73500061035156,55.162498474121094,52.267852783203125,115168400,AAPL
2018-10-23,53.95750045776367,55.8125,53.67499923706055,55.682498931884766,52.76057052612305,155071200,AAPL
2018-10-24,55.650001525878906,56.057498931884766,53.6349983215332,53.772499084472656,50.95079803466797,163702000,AAPL
2018-10-25,54.4275016784668,55.345001220703125,54.1875,54.95000076293945,52.0665168762207,119423200,AAPL
2018-10-26,53.974998474121094,55.04750061035156,53.16749954223633,54.07500076293945,51.237422943115234,189033600,AAPL
2018-10-27,,,,,,,AAPL
2018-10-28,,,,,,,AAPL
2018-10-29,54.79750061035156,54.92250061035156,51.522499084472656,53.060001373291016,50.27568817138672,183742000,AAPL
2018-10-30,52.787498474121094,53.79499816894531,52.317501068115234,53.32500076293945,50.526790618896484,146640000,AAPL
2018-10-31,54.220001220703125,55.11249923706055,54.154998779296875,54.71500015258789,51.843841552734375,153435600,AAPL
2018-11-01,54.76250076293945,55.59000015258789,54.20249938964844,55.55500030517578,52.6397590637207,233292800,AAPL
2018-11-02,52.38750076293945,53.412498474121094,51.35749816894531,51.869998931884766,49.148136138916016,365314800,AAPL
2018-11-03,,,,,,,AAPL
2018-11-04,,,,,,,AAPL
2018-11-05,51.07500076293945,51.09749984741211,49.54249954223633,50.397499084472656,47.752899169921875,264654800,AAPL
2018-11-06,50.47999954223633,51.18000030517578,50.42250061035156,50.942501068115234,48.2692985534668,127531600,AAPL
2018-11-07,51.49250030517578,52.51499938964844,51.032501220703125,52.48749923706055,49.73323059082031,133697600,AAPL
2018-11-08,52.494998931884766,52.529998779296875,51.6875,52.122501373291016,49.55970764160156,101450400,AAPL
2018-11-09,51.38750076293945,51.502498626708984,50.5625,51.11750030517578,48.6041145324707,137463200,AAPL
2018-11-10,,,,,,,AAPL
2018-11-11,,,,,,,AAPL
2018-11-12,49.75,49.962501525878906,48.4474983215332,48.54249954223633,46.15572738647461,204542000,AAPL
2018-11-13,47.907501220703125,49.29499816894531,47.86249923706055,48.057498931884766,45.69457244873047,187531600,AAPL
2018-11-14,48.474998474121094,48.619998931884766,46.48249816894531,46.70000076293945,44.4038200378418,243204000,AAPL
2018-11-15,47.09749984741211,47.99250030517578,46.724998474121094,47.852500915527344,45.49965286254883,185915200,AAPL
2018-11-16,47.625,48.74250030517578,47.3650016784668,48.38249969482422,46.00359344482422,147713200,AAPL
2018-11-17,,,,,,,AAPL
